"序号","名称","地址","电话","标签","百度链接","图片数量","营业时间","总体评分","签到数"
141,"张一元茶庄(三环新城分店)","北京市丰台区丰桥路三环新城8号院甲1-15底商","(010)83630796","购物;商铺","http://api.map.baidu.com/place/detail?uid=5c56edd66ddd4343a0d230bc&output=html&source=placeapi_v2","11","","4.3",""
142,"三益茶庄","丰益桥丰管路16号院9号楼1001室,西国贸酒大酒店楼下","(010)63870003","美食;茶座","http://api.map.baidu.com/place/detail?uid=0dc3d82dc27a3b7575e5b6cf&output=html&source=placeapi_v2","10","","4.8",""
143,"吴裕泰茶庄","丰台区樊家村万年花城4号楼0102号(三环夏家胡同)","(010)83610443","购物;商铺","http://api.map.baidu.com/place/detail?uid=f696f3c279c5b2f21b11d5c3&output=html&source=placeapi_v2","9","","4",""
144,"吴裕泰茶庄","银地家园33号楼1层06底商吴裕泰茶庄","(010)83713998","购物;商铺","http://api.map.baidu.com/place/detail?uid=956b0af10d182ad2ae0457e3&output=html&source=placeapi_v2","4","","5",""
145,"吴裕泰茶庄","丰管路9号院(近致美惠欧洲站服饰)","(010)63773727","购物;商铺","http://api.map.baidu.com/place/detail?uid=379af1a6e116000442afe604&output=html&source=placeapi_v2","11","","",""
146,"张一元茶庄(新发地店)","丰台区银地家园4号楼2号底商","(010)83721266","购物;商铺","http://api.map.baidu.com/place/detail?uid=593850fbae1a7f44df1e52d6&output=html&source=placeapi_v2","8","","4",""
147,"清香苑茶楼","丰台南路新村一里彩虹街区3号楼15号底商(近九头鸟酒家)","(010)57167801","美食;茶座","http://api.map.baidu.com/place/detail?uid=9200761088cb61af3010aff2&output=html&source=placeapi_v2","63","","4",""
148,"泓丰茶楼","益泽路丽泽景园16号楼底商(美克美家)","010-57213960","购物;商铺","http://api.map.baidu.com/place/detail?uid=14bbd95eaffbc2c4770269dc&output=html&source=placeapi_v2","20","","4.2",""
149,"慧泰新德茶庄","北京市丰台区","","购物;商铺","http://api.map.baidu.com/place/detail?uid=b40c79c05a875a2e43e19255&output=html&source=placeapi_v2","7","","5",""
150,"佳韵茶庄","首经贸中街附近","","","",,"","",""
151,"福缘禄茶庄","南苑西路76附近","13801265097","购物;商铺","http://api.map.baidu.com/place/detail?uid=2684f8400fac9048a2a93440&output=html&source=placeapi_v2","10","","",""
152,"避风茶馆(方庄总店)","北京丰台区方庄蒲芳路芳古园一区29号楼-6二层","(010)87682828","美食;茶座","http://api.map.baidu.com/place/detail?uid=c5ddcc085bb36cdfd91318e5&output=html&source=placeapi_v2","246","","3.4",""
153,"老茶庄","北京市丰台区右安门外开阳里七区4号楼西侧底商","(010)83558789","美食;茶座","http://api.map.baidu.com/place/detail?uid=cc0849a0b8cce0509403192e&output=html&source=placeapi_v2","22","","4.4",""
154,"千岛茉莉茶楼","北京市丰台区角门18号枫竹苑二区1号楼2层201、202(公益桥名流未来大厦2层)","(010)67042196","美食;茶座","http://api.map.baidu.com/place/detail?uid=ee69ce0071e10fa81d1d1134&output=html&source=placeapi_v2","88","","4.3",""
155,"吴裕泰茶庄","北京市丰台区马家堡路154号院底商","(010)67580485","购物;商铺","http://api.map.baidu.com/place/detail?uid=d82d6697dd24c1bfd518b7c4&output=html&source=placeapi_v2","18","","3.5",""
156,"张一元茶庄","赵公口11号","(010)67221945","购物;商铺","http://api.map.baidu.com/place/detail?uid=3c0ea7c550985785fbf0cb40&output=html&source=placeapi_v2","13","","4.1",""
157,"张一元茶庄（角门店）","马家堡路154号院3","(010)87595189","购物;商铺","http://api.map.baidu.com/place/detail?uid=edc126d747299ab8b6147fd4&output=html&source=placeapi_v2","5","","",""
158,"张一元茶庄(西罗园店)","丰台区西罗园一区15号","(010)87200898","购物;商铺","http://api.map.baidu.com/place/detail?uid=78bd50f7ce7fb92530870aa6&output=html&source=placeapi_v2","3","","",""
159,"张一元茶庄(景泰店)","景泰东里1号楼1楼东6号(普京医院东侧路南北京珐琅厂对面)","(010)87673518","购物;商铺","http://api.map.baidu.com/place/detail?uid=d6c5d9916e18f8f131169bee&output=html&source=placeapi_v2","16","","4.3",""
160,"清风阁茶庄","角门南站西马小区底商","13051361367,13552024450","购物;商铺","http://api.map.baidu.com/place/detail?uid=70367abc52be80fc4f6d4628&output=html&source=placeapi_v2","3","","5",""
161,"吴裕泰茶莊","北京市丰台区政馨园三区6","010-87687608,13911759595","购物;商铺","http://api.map.baidu.com/place/detail?uid=3ba090396198d2ee9e95dee6&output=html&source=placeapi_v2","26","","4.6",""
162,"张一元茶庄(宋庄路店)","宋庄路甲9号","(010)87650633","购物;商铺","http://api.map.baidu.com/place/detail?uid=c46354369a723d3604026fe9&output=html&source=placeapi_v2","17","","4.2",""
163,"吴裕泰茶莊","永定门外洋桥12号","(010)87509506","购物;商铺","http://api.map.baidu.com/place/detail?uid=9f97b1c59005c21fb64f54ce&output=html&source=placeapi_v2","16","","",""
164,"吴裕泰茶莊","北京市丰台区南三环中路17号","010-67696031","购物;商铺","http://api.map.baidu.com/place/detail?uid=6fddd7fd42e518663417dc86&output=html&source=placeapi_v2","7","","3.3",""
165,"北京市江南轩茶楼","北京丰台区马家堡东路71号院内2楼近北京京剧院","(010)67568988","美食;茶座","http://api.map.baidu.com/place/detail?uid=d52831f9bd5af2be2ffaa7bb&output=html&source=placeapi_v2","4","","3",""
166,"吴裕泰茶莊","安乐林路10号楼1-1","010-87289350","购物;商铺","http://api.map.baidu.com/place/detail?uid=43b7e8899347476a59f6bee2&output=html&source=placeapi_v2","7","","",""
167,"张一元茶庄","丰台区马家堡西路11号(美廉美超市嘉园店向北30米)","(010)67568639","购物;商铺","http://api.map.baidu.com/place/detail?uid=0a15c7ecd5fdeee5ed74f826&output=html&source=placeapi_v2","14","","4",""
168,"张一元茶庄（马家堡1店）","角门北路31","(010)67528139","购物;商铺","http://api.map.baidu.com/place/detail?uid=e2c734e408fa564415a190ca&output=html&source=placeapi_v2","12","","4.3",""
169,"吴裕泰茶莊","兴丰大街帝园商城1层麦当劳东侧","010-87269070","购物;商铺","http://api.map.baidu.com/place/detail?uid=92b806d2883683fe79b55cd5&output=html&source=placeapi_v2","3","","3",""
170,"吴裕泰茶庄","丰台区南苑路25号中国电信南侧","(010)67037673","购物;商铺","http://api.map.baidu.com/place/detail?uid=d5060feff4d5e88b471a3222&output=html&source=placeapi_v2","2","","",""
171,"吴裕泰茶庄（石榴园店）","北京市丰台区石榴园北里49号","010-87208464","购物;商铺","http://api.map.baidu.com/place/detail?uid=96b672aa5025406ccf04ef86&output=html&source=placeapi_v2","4","","4",""
172,"云水缘茶楼","北京市丰台区","","美食;茶座","http://api.map.baidu.com/place/detail?uid=1b0ed8bc10a704012bd7ab0c&output=html&source=placeapi_v2","1","","5",""
173,"龙泰达茶庄","丰台区西罗园路临19号","(010)67239864","购物;商铺","http://api.map.baidu.com/place/detail?uid=274761436e3086936268581a&output=html&source=placeapi_v2","16","","5",""
174,"胜利茶庄","北京丰台区马家堡路68号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=a144cd0e427de56593114cf6&output=html&source=placeapi_v2","11","","",""
175,"京华茶庄","北京市南顶路6号","18701365820","购物;商铺","http://api.map.baidu.com/place/detail?uid=29c7777ada5e936cc61e51c7&output=html&source=placeapi_v2","8","","5",""
176,"鼎兴缘茶莊","北京市丰台区","","","",,"","",""
177,"鼎兴缘茶庄","北京市丰台区","","购物;商铺","http://api.map.baidu.com/place/detail?uid=600d2f8cd54811845d17c3e6&output=html&source=placeapi_v2","5","","",""
178,"启元茶庄(沙子口路)","沙子口路72-1号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=0dc3d82d4a94b36c74e5b6e2&output=html&source=placeapi_v2","12","","4",""
179,"张一元茶庄","北京市丰台区方庄南路","(010)64076371","购物;商铺","http://api.map.baidu.com/place/detail?uid=b51929ae2ac5aeae1811d5b3&output=html&source=placeapi_v2","10","","5",""
180,"吴裕泰茶庄","丰台区方庄南路金方商贸大厦东北(金方商贸大厦东北)","010-52253166","购物;商铺","http://api.map.baidu.com/place/detail?uid=53349ee3cb73c36e220262d5&output=html&source=placeapi_v2","6","","2",""
181,"华诚烟酒行京城茶庄","成寿寺路149号院3","","购物;商铺","http://api.map.baidu.com/place/detail?uid=ceeee4ed219fe463b04c496b&output=html&source=placeapi_v2","10","","",""
182,"吴裕泰茶庄","朝阳区小红门鸿博家园一期B区8号楼4单元底商吴裕泰茶庄","(010)67683671","购物;商铺","http://api.map.baidu.com/place/detail?uid=420951e854661f71bda240fa&output=html&source=placeapi_v2","3","","",""
183,"古月佳茗茶庄","十里河大方国际茶城3层","(010)87152495","美食;茶座","http://api.map.baidu.com/place/detail?uid=0dddb61adb702cca9868b4dc&output=html&source=placeapi_v2","1","","",""
184,"江南春茶庄","十八里店乡吕家营村中国联通旁","","购物;商铺","http://api.map.baidu.com/place/detail?uid=8e4835ddd7b04b0057bfffb7&output=html&source=placeapi_v2","7","","",""
185,"鑫日清苑茶庄","十八店乡周家庄330号","13811910813","购物;商铺","http://api.map.baidu.com/place/detail?uid=e66e5f550288dd17b1077d81&output=html&source=placeapi_v2","6","","",""
186,"吴记茶庄","大洋路市场调料厅精品房茶叶8号","","购物","http://api.map.baidu.com/place/detail?uid=8a71acc11aa0101d36b06cc4&output=html&source=placeapi_v2","8","","",""
187,"梁艳茶庄","大洋路市场茶叶1号","(010)67483067","","http://api.map.baidu.com/place/detail?uid=52e0bbc40c06e26fc056ac8a&output=html&source=placeapi_v2","4","","",""
188,"久品茶庄","小红门乡小红门路","","购物","http://api.map.baidu.com/place/detail?uid=c8e8f63334e1f475ab0dd86d&output=html&source=placeapi_v2","4","","",""
189,"黄家茶庄","北京市朝阳区","","购物;商铺","http://api.map.baidu.com/place/detail?uid=679dc1cb93df163314c8f6b4&output=html&source=placeapi_v2","3","","",""
190,"王一贵茶庄","大洋路市场调料厅精品区7号","(010)67474933","购物","http://api.map.baidu.com/place/detail?uid=331731c3a6b957b128201a4e&output=html&source=placeapi_v2","6","","",""
191,"湘翔古德茶楼","金蝉北路华侨城北门(欢乐谷)","(010)87575293","购物;商铺","http://api.map.baidu.com/place/detail?uid=b53085d7b9af9bdfc1f1cfa5&output=html&source=placeapi_v2","9","","4.3",""
192,"吴裕泰茶庄豆各庄店","豆各庄乡黄厂南里1号院底商","(010)59640880","购物;商铺","http://api.map.baidu.com/place/detail?uid=5ae5cbc5d396c1995d0d02cf&output=html&source=placeapi_v2","2","","5",""
193,"缘艺茶庄","王四营桥东新东郊商城东门美食街底商","","美食;茶座","http://api.map.baidu.com/place/detail?uid=e6dd24ae4235d9b621026277&output=html&source=placeapi_v2","5","","5",""
194,"汲香阁茶楼","豆各庄地区黄厂南里3号院","18811766190","休闲娱乐","http://api.map.baidu.com/place/detail?uid=77992edf645438883010afc8&output=html&source=placeapi_v2","6","","5",""
195,"馨裕茶庄","大兴区康化路986号新纪元东门(近新纪元石材市场)","(010)87333811","美食","http://api.map.baidu.com/place/detail?uid=70962fb9b3fd8585a5da3908&output=html&source=placeapi_v2","8","","4.8",""
196,"溢香茶庄","北京大兴区西直河村路","(010)87334877","购物;商铺","http://api.map.baidu.com/place/detail?uid=b8d4dfdf0e322c0f7069d3ef&output=html&source=placeapi_v2","1","","5",""
197,"溢香茶庄","北京市朝阳区王家村561","","购物","http://api.map.baidu.com/place/detail?uid=e2c22c406bceb810ad080fec&output=html&source=placeapi_v2","6","","",""
198,"吴裕泰茶庄（北京群芳中二街店）","通州区梨园镇魏家坟村群芳二园底商1号楼6号","(010)81594565","购物;商铺","http://api.map.baidu.com/place/detail?uid=d9118cf405e0bdeba5da39fe&output=html&source=placeapi_v2","5","","",""
199,"信阳茶庄","台湖镇前营村356号(前营村村委向北100米)","15001328753","购物;商铺","http://api.map.baidu.com/place/detail?uid=474b22682cf12e0ef942b28b&output=html&source=placeapi_v2","1","","",""
200,"茶苑轩茶庄","北京通州区盐河路","15911069502","购物;商铺","http://api.map.baidu.com/place/detail?uid=f951c9a6e45237d9c26c14e3&output=html&source=placeapi_v2","7","","",""
201,"穆伊德茶庄(马营)","张家湾","","购物;商铺","http://api.map.baidu.com/place/detail?uid=e56bf5e306247b440782c21a&output=html&source=placeapi_v2","3","","",""
202,"觅香园茶庄","北京通州区梁上路","13716771270","购物;商铺","http://api.map.baidu.com/place/detail?uid=33e54be5385f7026be4842cb&output=html&source=placeapi_v2","1","","",""
203,"鑫源茶庄","015县道附近","(010)61563025","购物;商铺","http://api.map.baidu.com/place/detail?uid=71ab939272dbb47a88b9881d&output=html&source=placeapi_v2","3","","",""
204,"春园茶庄","栗元庄村附近","","购物;商铺","http://api.map.baidu.com/place/detail?uid=73da2e8926b2a76672210b2c&output=html&source=placeapi_v2","1","","",""
205,"怡然园茶楼","北京市石景山区翠园西街16号7附近","(010)68611988","美食;茶座","http://api.map.baidu.com/place/detail?uid=38e48037e2e3b450363a71e5&output=html&source=placeapi_v2","30","","4.9",""
206,"吴裕泰茶庄（北京古城北路店）","北京市石景山区古城北路5号楼底商","(010)68822343","购物;商铺","http://api.map.baidu.com/place/detail?uid=485a99ece9b20fef902ca37b&output=html&source=placeapi_v2","6","","",""
207,"品茶坊","鲁谷大街11号4层品茶坊茶楼，天外天烤鸭楼上","(010)57172255","美食;茶座","http://api.map.baidu.com/place/detail?uid=2a6c3d19ddb8d5d79122e0dd&output=html&source=placeapi_v2","19","","5",""
208,"吴裕泰茶庄","石景山区银河大街13-9号（近欧麦咖啡）","(010)68622068","购物;商铺","http://api.map.baidu.com/place/detail?uid=1020060f10699bbf1994c682&output=html&source=placeapi_v2","15","","2.7",""
209,"北京福盛轩茶楼","杨庄东街茂华璟都会璟公院1号楼底商","(010)88913288","美食;茶座","http://api.map.baidu.com/place/detail?uid=803708f12f4d9a6001897203&output=html&source=placeapi_v2","5","","4",""
210,"吴裕泰茶庄","八角南路1号","(010)68861096","购物;商铺","http://api.map.baidu.com/place/detail?uid=75d0881a0321c44d3a04b1df&output=html&source=placeapi_v2","28","","3",""
211,"新茗茶庄","北京市石景山区古城大街18-1","","购物;商铺","http://api.map.baidu.com/place/detail?uid=93df0dc3f7eba22b882fb5df&output=html&source=placeapi_v2","1","","",""
212,"怡人轩茶楼","石景山区古城北路22号楼","","美食;茶座","http://api.map.baidu.com/place/detail?uid=6fdf9bcca89decca6f47608f&output=html&source=placeapi_v2","1","","",""
213,"翠海茶庄","杨庄东街91-1号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=d34b19d9c8289aa19e95de58&output=html&source=placeapi_v2","4","","",""
214,"星座茶庄","古城街道石景山路45号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=8782cf4575fc1cf0430245c5&output=html&source=placeapi_v2","2","","",""
215,"恒升茶莊","北京市石景山区","","购物","http://api.map.baidu.com/place/detail?uid=07f02318088e425a61685841&output=html&source=placeapi_v2","1","","",""
216,"博韵轩茶庄","古城东街2号附近","(010)68881278","购物;商铺","http://api.map.baidu.com/place/detail?uid=e79bfaaddd2b56e1f60e7784&output=html&source=placeapi_v2","8","","",""
217,"清香林茶楼(万寿路店)","海淀区翠微南里21号楼","(010)68274954,(010)68223452","美食;咖啡厅","http://api.map.baidu.com/place/detail?uid=eb367503900ea40201ec01bc&output=html&source=placeapi_v2","61","","4.2",""
218,"张一元茶庄(翠微店)","海淀区复兴路49-3号（近翠微大厦）","(010)68237567","购物;商铺","http://api.map.baidu.com/place/detail?uid=35debf29f36e285da6da394c&output=html&source=placeapi_v2","55","","4.1",""
219,"静闲斋茶楼","北京海淀区西翠路10号(近五棵松篮球馆)","(010)68163367","美食;茶座","http://api.map.baidu.com/place/detail?uid=69fcd6df8e9a0b36ca29155d&output=html&source=placeapi_v2","19","","4.5",""
220,"玉恒祥茶楼","莲宝路9号澐澐国际1楼(西三环外)","(010)63607878,(010)63607979","美食;茶座","http://api.map.baidu.com/place/detail?uid=e889a744299ef4ac8705bfb0&output=html&source=placeapi_v2","38","","3.8",""
